user	send_text
蛋蛋	刀郎
蛋蛋	那个新歌
蛋蛋	真的报听
新花生龙	我觉得歌曲本身还可以，不是悦耳，
花生骚	我听这首感觉还行，第一遍感觉有点怪 第二遍潜入我脑海了
新花生龙	大部份rap也很难听啊
蛋蛋	不是这首
ggbond	听着还行
蛋蛋	那首火的
花生豆	为啥刀郎突然火了
ggbond	不算难听
花生骚	上榜这首确实我也听不下去
新花生龙	罗刹那个
蛋蛋	罗刹海市
ggbond	罗刹海市
Felix	罗刹海市
落花又生	这个艺术性可能太高了所以都觉得不好听
蛋蛋	要尊重自己的感觉 难听就是难听。。
蛋蛋	不要因为词写的好就欺骗自己。。
新花生龙	所以你只能说你觉得难听嘛
花生壹	[链接] 王雪峰被逮捕！
ggbond	词我看不懂。但曲顺耳的...
花生豆	老蛋中肯
花生壹	第一眼看到我还以为java之父出事了呢
ggbond	那是廖雪峰
ggbond	c++支付是谭浩强
花生豆	他不是python之父么？
花生壹	第一眼看到我还以为python之父出事了呢
花生刀	老谭是c语言之父
ggbond	额 那java之父是谁
花生刀	不是c++
Nietzsche	+1    早上我还专门去听了
ggbond	完了。记错祖宗了
花生壹	什么兵
花生骚	这个？
带带大师兄	中国爪哇之父难道不是余胜军？
花生豆	python之父廖雪峰，golang之父许世伟，esma6之父阮一峰，c语言之父谭浩强
花生仁	谭浩强
ggbond	这是群里的老哥吗
花生豆	logo这就改了
祝狗蛋	"假的python之父@Guido 
真的python之父 @廖雪峰"
Alain	果然软路由docker才是有意义的。帅帅一直走在正确的道路上
花生棒	好啥好玩的docker 推荐点啊
ggbond	和老婆吵架离婚了
陈浩强	LR是啥
ggbond	"https://v2ex.com/t/959198?p=2
197楼"
laughing	好啥好玩的软件、 推荐点啊
ggbond	alfred买了没
蛋蛋	wechat
花生骚	6
Delete.	lightroom吧
蛋蛋	"极空间分享：
【[230412] TVアニメ『【推しの子】』OP「アイドル」】
https://65d2bdb5b5.znas.cn/AppH5/share/?nid=LIYDIMBQGEYDENBVGY4UO&code=jYbtQm2qrq4vUtpZgsMm35btl0bJ2nT902kcHGfm2DDePCW4am3VxVXUFAgqbhVhgMYa&mode=file&display=list"
花生棒	这是你自己极空间地址吗
陈浩强	不像好玩的样子呀
蛋蛋	极空间的功能呀
陈浩强	多大啊蛋蛋
陈浩强	还没下载完
蛋蛋	分享外链
花生棒	这外链是znas的域名
蛋蛋	不过如果是黄色内容有被噶的风险
花生仁	卧槽
花生仁	这速度还非常快
Vict.胡	明星是真的拿来挡热搜的
Maxxxxyu	那是因为蛋蛋的上行快
Maxxxxyu	啥都能联想
蛋蛋	不算快
花生仁	https://65d2bdb5b5.znas.cn/
花生棒	快查查他的ip
Nietzsche	挡什么热搜   体育馆吗
花生仁	这个前缀不能自定义么
Maxxxxyu	上庭不早就定好了
Nietzsche	每天都发生这么多事   不管哪天上庭都可以是挡热搜
花生壹	。。。
花生仁	@Maxxxxyu 麦麦
花生骚	挡热搜这个言论
花生仁	值得买么？
花生骚	每次都听到
花生仁	@蛋蛋 @Maxxxxyu 
花生骚	凡凡受苦了
花生仁	Z4S 2580 8 G
蛋蛋	你有别的 nas 吗
花生仁	我有点想买了，我看介绍说已经支持AppleTV了
花生仁	之前有过威联通
花生仁	现在是黑群晖
花生骚	好像不用2580
Maxxxxyu	够用就别换了
花生骚	前几天刷什么值得买  又看到2300+
蛋蛋	不折腾很好用
花生仁	黑群晖不好插盘啊
蛋蛋	折腾的话 不够自由
Maxxxxyu	定档了
蛋蛋	终端权限和ssh 都没有
花生仁	？？
大板	牛逼
蛋蛋	虽然有 docker
Nietzsche	还有一个多月
大板	我以为得9月3日
花生仁	这垃圾CPU
花生仁	我的docker不放上门
花生仁	上面
无敌舰队	为啥这么晚
Nietzsche	得技术处理
陈浩强	极空间确实当个单纯的看片机器还行，没啥可玩的
蛋蛋	估计得和谐一些东西
花生骚	你单纯看片的话 买新z4更好
花生骚	4125的温度耕地
花生骚	更低
蛋蛋	基础的docker 也能玩 qbit nastool emby啥的没问题
Maxxxxyu	不用和谐啊
Maxxxxyu	环球本来就做了两版
花生仁	这种给影院放映的圆盘
花生仁	最终会被怎么处理呢
花生棒	不错 看完奥本海默 看苹果发布会
花生仁	好奇是回收还是流入县镇城市影院？
so898	希望翻译能给力
花生骚	话说 imax版的奥本海默 还真的是把一大卷胶片给影院吗
陈浩强	好热啊
花生棒	圆盘都是带密钥的
Maxxxxyu	影院留着啊
花生棒	过了时间 都放不了
无敌舰队	太晚了，热度都没了
Maxxxxyu	不是，国内没有胶片IMAX
陈浩强	苹果发布会时间定了？
Nietzsche	感觉没什么动力看   虽然是诺兰   但是实在不喜欢传记电影
so898	圆盘是硬盘，要寄回去的
花生壳	[奸笑]
laughing	"Maxxxxyu:
「花生骚：话说 imax版的奥本海默 还真的是把一大卷胶片给影院吗」
- - - - - - - - - - - - - - -
不是，国内没有胶片IMAX"
so898	放完了寄回去格式化之后又是新的圆盘了
laughing	要下月底？
laughing	中间几周放什么
Nietzsche	芭比
Maxxxxyu	当周周末是对日胜利纪念日
花生棒	巨齿鲨
花生棒	少年时代
laughing	胜利不是8月15嘛
laughing	日本宣布无条件投降
laughing	gt等个口碑再看
Maxxxxyu	美国的“对日战争胜利纪念日”为9月2日。中华人民共和国将9月3日定为抗日战争胜利纪念日。
花生壳	暗杀风暴也转了
laughing	好的，学习了
laughing	谢谢马克思
花生棒	学吧，太深了
ggbond	太久了
Nietzsche	不愧是马克思
laughing	奥本海默等找个安静时间去看
laughing	别遇到傻逼看不下去玩手机了
Maxxxxyu	这次不得不参加观影团了
花生骚	应该没家长带小孩去看奥本海默的
花生骚	笑总不用担心
laughing	但是有装逼狗去看啊
ggbond	到哪去参加观影团
laughing	然后看不下去，开始玩手机
laughing	这次不得不参加观影团了
ggbond	观影团可以提前吗
赤赤	没有胶片的还有必要去买IMAX GT嘛
laughing	"「ggbond：观影团可以提前吗」
- - - - - - - - - - - - - - -
点映可以"
祝狗蛋	也没有除了GT之外更好的特殊版本了吧
ggbond	也没有除了GT之外更好的特殊版本了吧(中国
laughing	也没有除了GT之外更好的特殊版本了吧(大陆
Nietzsche	不是说香港有个可以放胶片的影院吗
ggbond	必须去电影博物馆了
laughing	我们不是大陆？
祝狗蛋	香港有胶片imax?
Maxxxxyu	IMAX GT才能看到1.43:1的画幅
laughing	香港是国内？
Maxxxxyu	没有，只有35mm胶片
蛋蛋	[表情]
Nietzsche	阿   不算国内的吗
赤赤	北京影博买票和抢演唱会门票差不多了吧
ggbond	等max 出票的一手消息
Maxxxxyu	只能放35MM胶片，画幅贼小
花生骚	香港有繁体中文字幕吗
laughing	香港是大湾区
Maxxxxyu	粤语字幕
Nietzsche	好吧   那不如IMAX
花生骚	那也行
laughing	好吧   那不如IMAX
花生猫	"打个广告，个人的副业，‌大佬们可以支持一下求求了
𝟭.𝗣𝘆𝘁𝗵𝗼𝗻脚本    𝟮𝟬元/‌𝟭𝟬𝟬行
𝟮.𝗝𝗮𝘃𝗮/𝗣𝗛𝗣程序   𝟱𝟬𝟬元起/个 复杂度面‌议
‍𝟯.‍网站及𝗔𝗣𝗣开发  𝟮𝟬𝟬𝟬元起‌/个  复杂度面议
𝟰.商‌业短片剪辑     𝟭𝟬𝟬𝟬元起‌/支  ‍复杂‍度面议
𝟱.𝗔𝗘/𝗖𝟰𝗗特制效作  𝟱𝟬𝟬元起/秒 复杂度面议
𝟲.𝗞𝗙𝗖代吃    𝟱𝟬‍元起/次  每天都可接
目前只‌接𝟲‍ ，其他的还在学"
Nietzsche	今天不才周二
Maxxxxyu	如图
花生骚	周哥gap中 可以天天疯狂星期四
ggbond	"🎬#鲁豫观影团 《 #巨齿鲨2 》北京首映礼超前观影场来了！

🔥鲁豫观影团推荐必看理由：

1️⃣中国主控深海怪兽大片，海洋霸主再掀狂澜，中外巨星携手打怪
2️⃣奥斯卡视效团队加盟，打造逼真深海秘境，开启沉浸式深海冒险之旅拯救高温暑期🌊
3⃣️影片8月4日全国上映，7月29日鲁豫观影团带你超前观看 👀
4⃣️30min超长映后环节，鲁豫会与导演本·维特利，主演吴京、蔡书雅互动交流（具体以实际到场为准）期待大家的到来～

⏰ 7月29日（周六）11:30-13:30（映后30min)
📍万达影城(CBD万达广场店)

🔘 报名表：https://wj.qq.com/s2/12824127/654a/

⚠️ 7月27日15:00报名截止，晚上发布结果，报名成功的影迷会收到微信弹出通知～"
花生猫	又不是我掏钱kfc哈哈哈
laughing	这片我不准备看了
大板	哎卧槽
大板	才发现8.30是周三？
大板	奥本海默咋选个周中上映
Nietzsche	我也不准备看
花生骚	不是都说很期待吗
花生骚	嫌8.30太晚了？
ggbond	太晚了
laughing	太晚了
Felix	太晚了
ggbond	8.30 周三 影博应该好抢吧
laughing	你不上班，应该可以
ggbond	那9.1号前不准备工作了。
laughing	？
大板	？
Felix	？
ggbond	4月离职到现在都快4个月了
大板	看来还是家里有矿
laughing	赶紧找啊
ggbond	我要加紧找工作了
新花生龙	猪猪侠有五险一金嘛？
新花生龙	猪猪侠谁给发工资？
ggbond	没有
花生骚	猪猪侠我记得是快手出来的
花生仁	"https://www.v2ex.com/t/959248#reply3

各位大佬 我油猴安装了 脚本，就是咸鱼自动手机方式打开"
花生骚	直接投简历抖音
花生仁	但是这个帖子里的咸鱼我打不开你们可以么
新花生龙	哈哈哈哈我问真的猪猪侠，ggbond不用工作哈哈
花生仁	https://m.tb.cn/h.5Y8tZB2?tk=sC7adumVXEw
花生猫	猪猪侠抽空一起吃个饭啊
花生猫	[表情]
花生猫	交流一下病情
ggbond	你是问猪猪侠还是问我
花生碎	我在家待业一年了 上周才工作
ggbond	羡慕工作
花生猫	你呀
ggbond	待业太久了有点懒散
花生碎	结果还是居家办公，继续在家待着
ggbond	羡慕居家办公
ggbond	我害怕
新花生龙	哈哈哈哈哈
花生猫	咋找的神仙工作。。。
花生猫	你别怕
花生棒	[聊天记录]
laughing	猪猪侠是谁
花生壳	群里有重庆的吗？
ggbond	我是半个重庆的
花生壳	hk没有1.43画幅IMAX
ggbond	半个四川
花生猫	能不能吃个饭啊
花生猫	我请你
花生碎	找人瞎聊
Maxxxxyu	那个胶片比普通厅都小
花生猫	我有个朋友也想聊聊
花生碎	🙋
花生壳	重庆想看奥本海默的话，可以期待一下，也许有好消息
Maxxxxyu	？
ggbond	为啥。我没有多余信息提供。 我不想卖屁股
Maxxxxyu	重庆要有GT。
Maxxxxyu	？
花生壳	重庆没有GT
花生碎	收到 有优惠票嘛[旺柴]
ggbond	你要送票吗
花生壳	现在还没定，先等等吧，万一黄了我就成造谣了[破涕为笑]
花生壹	yyds
阿利群	玻璃酸钠真的贵
花生壹	有便宜的
花生壹	海露就是贵一点
ggbond	诺兰要去重庆首映吗
Hugh.R 🤥	买日抛
阿利群	日抛岂不是更贵
阿利群	[发呆]
Maxxxxyu	别啊
laughing	@阿利群 我也在用
laughing	45一瓶
Maxxxxyu	透露一点儿呗
花生豆	周猫平日的发言过于奔放
Maxxxxyu	这个群还当谜语人
laughing	这个群还当谜语人
Felix	这个群还当谜语人
花生豆	md5加密一下
花生豆	让他们破解去
阿利群	？这么便宜 我买的60一瓶 我被宰了？
Berry	不错 家里的surge网关弄好了
阿利群	才这么几个设备？
花生豆	gpu啥型号
laughing	@阿利群 我小红书收的
花生豆	多大功率
阿利群	什么鬼 还能小红书收眼药水
laughing	有些地方医保刷一下只有20几块吧
花生棒	做dhcp还是旁路由
laughing	"「阿利群：什么鬼 还能小红书收眼药水」
- - - - - - - - - - - - - - -
嗯，帮我下单的"
Berry	旁路
阿利群	强
花生棒	但开个虚拟机装个mac 然后装surge当旁路有
花生棒	单开个虚拟机装个mac 然后装surge当旁路由
花生棒	是这么干的么
Berry	不是
兴盛得	为什么16、17猛增？那两年发生了什么，离现在好像也不是很远啊
Berry	我拿戴尔3080MFF直接装了个黑苹果
花生棒	这个黑苹果除了当网关 还干啥
花生壳	"70mm IMAX胶片只能在GT放吗？只能提示到这里了。
一切都还没定哈，别乱传，纯属瞎猜[破涕为笑]"
花生碎	那是好像刚放开二胎
Berry	啥也不干
Berry	目前
laughing	大陆没胶片了啊
大板	二胎政策自2016年1月1日起开始实行，国家放开二胎政策，根据《人口与计划生育法》，国家提倡一对夫妻生育两个子女，符合法律、法规规定条件的，可以要求安排再生育子女。
花生棒	壳壳绝对是内部人士
花生仁	戴尔3080MFF 多少钱
花生仁	我也想要一台
Berry	早就停产了
花生棒	高射炮打蚊子了属于是
ggbond	壳壳绝对是内部人士
花生仁	噢。。那你还有么
Berry	现在收二手 1500吧
兴盛得	17年以后一泻千里，又是因为啥啊，这短短5、6年克真有意思，直接把年轻人的生育意愿彻底干趴下了
花生仁	我喜欢原装的
Berry	没了 我这台是之前客户买了新机器后给我的
花生碎	利好出尽就是利空
花生仁	好的老板
花生壳	所以我说是瞎猜啊！你们还一个劲儿刨根问底[破涕为笑]匿了……
新花生龙	啊诺兰要来吗？
花生壳	不啊[破涕为笑]
花生棒	你早点睡吧
ggbond	起猛了
兴盛得	那就是说16、17年之所以会有个小巅峰，其实并不是年轻人的战场，而是30岁 40岁人的最后一哆嗦
花生壳	你早点睡吧
大板	是这样的，二胎占比很大
大板	国家卫健委人口监测与家庭发展司负责人杜希学介绍，我国先后实施单独两孩政策、全面两孩政策、三孩生育政策以来，出生人口中二孩及以上占比由政策调整前的35%左右提高到近年来的55%以上。
兴盛得	政策那么牛逼吗？能提前预测到生育率即将崩盘？
Maxxxxyu	懂了
Maxxxxyu	但是SR不是不让放商业片吗
花生壹	放开
花生壳	不愧是马克思余
花生碎	感觉房事 还能挺到2040年
花生壹	也就到那时候
兴盛得	所以准确预测到了生育率的崩盘，赶紧出政策刺激一下30+来一波秋后的蚂蚱？
阿利群	再等等 等十年后再深 难度更小了
大板	不一定是预测
兴盛得	16年之前的生育率一直是小幅度增长，16、17二胎放开，出现一波小高峰，然后就猛跌
大板	应该是滞后的反馈吧
花生壹	房地产是最好的避孕药
兴盛得	感觉就像树炒股的内部交易，提前拿到消息，感觉抄了一波底，这操作…
花生壹	既要房价又要生育率么
花生棒	你们的macmini咋设置24开机以及远程桌面的
花生壹	17/18基本是房价的顶峰
花生棒	你们的macmini咋设置24小时开机以及远程桌面的
兴盛得	@翁雪峰 你的意思是说17年之前的房价都是淡如水？
花生壹	18之后房价没那么猛，涨不动了
花生壹	这两年甚至有些地方跌了
Berry	那不是有些地方
Berry	是很多地方
花生壹	北京没怎么跌
Maxxxxyu	45挺便宜啊
孙悟空	咋还不崩盘呢
花生壹	反正我这边微涨了
Berry	而且是全国几乎最好的IMAX
Berry	全国第二大银幕
花生骚	羡慕
Maxxxxyu	？
Maxxxxyu	那肯定不是啊
Berry	那我说几乎
Maxxxxyu	IMAX GT那几块都比他大
Berry	没说绝对
新花生龙	"一位不愿透露姓名化名花生壳的某数码群成员，近日暗示着一则让国内影迷兴奋的消息。据其透露，全球知名导演克里斯托弗·诺兰将于8月抵达重庆，为他的最新大作《奥本海默》进行路演。

这位神秘的“花生壳”在数码群中凭借其准确的内部消息和深入的行业分析，一直以来都备受群友们的瞩目。此次他的爆料更是让影迷们欣喜若狂，期待着这位全球著名导演的亲临现场。

诺兰是全球电影界的翘楚，其作品风格独特，故事深入人心，更是一次又一次地挑战了电影的制作和观看体验。他的新片《奥本海默》自发布以来，便受到了全球影迷的广泛关注和期待。

据“花生壳”的爆料，诺兰将把他的路演行程延伸到中国重庆。这无疑为国内的影迷们带来了难得的机会，他们将有幸能亲眼目睹这位全球顶级导演的风采，并更直接地了解到这部新作的诸多亮点。

尽管“花生壳”的爆料尚未得到官方确认，但已经引发了广泛的讨论和猜测。诺兰的到访无疑将在中国电影市场产生深远的影响，而我们也将持续关注此事的最新动态。

敬请期待克里斯托弗·诺兰的《奥本海默》的重庆路演，相信这将是一次震撼人心的电影盛事。"
Berry	哦 原来还有定语
蛋蛋	哈哈哈
Berry	定语是第二大cola银幕
花生壹	@Maxxxxyu 我应该去哪儿看
Berry	什么叫cola
laughing	微博怎么才能回旧版
Maxxxxyu	影博
大板	新版真的烂
大板	界面什么玩意
花生壹	影博远啊
花生豆	17、18算是最后上车的机会，起码目前来看
laughing	@大板 你能不能搞一下
大板	？
花生豆	17、18后面还在涨，20、21上车的就在山顶了
大板	这得问@花生猫 去把王高飞弄爽了
laughing	微博有没有彻底关闭旧版？
花生壳	尼玛，这谣造的
花生壹	18差不多山顶了
laughing	这种页面显示，设计的是什么层面
laughing	涉及
laughing	6
花生壳	国内GT也就看个1.43了，就放映效果而言，基本不如CoLa……
花生壹	。。。。
花生壹	艹
花生壹	这历史价格还不给看了？
花生壳	谣言！
花生壹	固安最近啥情况
花生壳	[旺柴]
花生棒	马上发微博 就会有电影博主转发
花生壹	怎么还涨了？
laughing	@花生猫 
大板	毕竟固安
花生壳	别瞎整，这谣也太假了
laughing	周哥，写个油猴脚本，让显示旧版微博界面吧
大板	固安涿州应该都有涨吧
laughing	周哥不理我
laughing	你们快问问周哥
大板	去雄安的必经之路
大板	这可是千年大计啊
花生壹	最近有什么利好么？
大板	啥利好，就是雄安呗
大板	固安还能贴着大兴机场
花生骚	大鹏 张颂文新电影
花生豆	大鹏最近不错
花生仁	        各位同事，下午好！根据福建气象台 2023 年07月23 日发布的“台风预警 1V级”，台风〝杜苏苪” 将严重影响福建，预计厦门市将出现短时强降水。请于7月27-28日尽量不要将您的车辆停放于中航紫金停车场负三层，以免停车场积水给您带来不必要的损失。
花生仁	p p p
laughing	希望可以成为爆款
花生仁	我的model 3 就在负三
蛋蛋	大鹏一步一个脚印啊现在
laughing	张颂文，董成鹏，林家栋
蛋蛋	虽然热烈这片子问题很多
花生骚	热烈是拍给giegie粉丝看吧
花生骚	完全没兴趣
Maxxxxyu	周末IMAX看giegie跳舞
Maxxxxyu	[旺柴]
大板	正常，偶尔出 个烂点的也没啥
花生骚	[链接] 重磅：虚拟机上线，极空间带给NAS更多可能
花生骚	虚拟机来了
Maxxxxyu	[链接] 重磅：虚拟机上线，极空间带给NAS更多可能
laughing	猫猫呢
laughing	[表情]
花生骚	[表情]
laughing	抓到马克思了
花生豆	快干死群辉
laughing	撤回就行了？
花生骚	我挂个点心云试试看
花生豆	哈哈哈哈哈
花生壹	[表情]
laughing	"Sevn:
哈哈哈哈哈"
花生仁	这个nas支持双插内存么？
花生壹	干死Max
花生仁	就是能自己扩展到64G么
Nietzsche	被鹰啄了眼了属于是
花生骚	不支持
花生仁	那？单槽？
花生骚	板载+一个自己插
花生骚	z4s是
花生骚	z4就是纯板载
花生骚	我现在板载8+自己加了个8
花生仁	还有这种奇葩设定？？？？？
花生仁	嚯
花生骚	不过没啥用，内存很少超8g
花生骚	我看他们说新z4板载4g都够
花生仁	这垃圾处理器会卡吧
花生骚	4125没啥，你又不是all in boom
花生骚	做影音nas挺好的我觉得
花生仁	你这是 4*16？
Maxxxxyu	看你干啥啊
花生骚	我14*3+16
花生仁	开他娘的20个虚拟机
花生骚	14t矿盘是800一个捡漏的，才停电500小时
花生仁	这么酷
花生仁	对了 Z4S  也是机器内部有个小U盘做系统盘么
花生仁	系统是否可以安装在NVME上
花生骚	好像不行，我没插nvme
花生骚	看看max和蛋蛋有没有nvme
蛋蛋	撤回撤回
蛋蛋	nvme里没系统
蛋蛋	只能把 docker的东西丢进去
花生豆	这个有人发么
花生仁	[表情]
花生仁	[表情]
ggbond	[旺柴]
花生豆	哦，max发来
花生豆	撤回，不污染时间线
花生仁	1
Roy。	杭州的一个公交站
Vict.胡	撤回有用么！
花生骚	盲猜大A明天涨一点，后天回撤
花生骚	渣男最喜欢这样
Vict.胡	住房不炒删了
Vict.胡	最好了
花生豆	9浅一深
Vict.胡	终于又能炒房了
Nietzsche	羡慕炒房
陈浩强	[表情]
laughing	羡慕炒房
花生壹	又要翻面了吗
花生壹	烙大饼
花生仁	极空间私有云的虚拟机功能相比Docker，操作使用更为简单。配合官网详实全面的教程，用户可以安装自己更熟悉的操作系统，使用Windows独占的软件，或者在linux中使用完整权限的docker；支持img格式镜像，方便安装各类软路由镜像，并且虚拟机可实现低功耗7*24小时超长待机，轻松达成All in one；无需公网IP和复杂晦涩的网络知识，便可实现方便、安全、可靠的远程控制，方便用户管理和维护虚拟机环境。
陈浩强	翁雪峰可还行
花生仁	或者在linux中使用完整权限的docker
花生仁	这个是什么意思
花生豆	换我上，我也行
花生仁	我不大明白
道航	你能走多远山路？
Nietzsche	起个linux的虚拟机   在虚拟机上用docker
花生碎	你能抗200斤嘛
蛋蛋	突然想换 z4s 了
花生壹	mountain road
L.G.Y	8要命了
大板	换
花生骚	6
大板	旧的电子垃圾淘汰掉，我50收
道航	老翁是懂关键字的
花生骚	原来这一次虚拟机只支持z4s
花生仁	Z4S的刮削目前是官方的还是需要使用什么呢？
花生骚	可是我打开显示妹更新，也妹虚拟机按钮
陈浩强	z4s 啥处理器啊
Nietzsche	one shoulder
花生骚	普通版5105，旗舰版6005
花生仁	N5105
花生仁	哎
花生骚	等等n100呗
陈浩强	不能自己加条啥的，all in one 能爽吗
花生骚	感觉也快了
laughing	能有人干掉群晖是很好的事
花生仁	我买旗舰版 我是不是有病
laughing	不然一直坑人
花生仁	感觉买旗舰版的都是有情怀的
花生骚	我用javtube刮削的爱微封面 都能在极影视显示
花生仁	目前我最中意的NAS还是威联通的973
花生骚	官方的也可以刮削正常电影电视剧
花生仁	那宝宝巴士 之类的动画片咋样
花生仁	我现在给小宝宝下载了一大堆
花生骚	应该可以
花生仁	我感觉我手动改名要疯
花生骚	设置是电视剧直接刮削
花生仁	对文件名没啥要求把
花生仁	文件名现在很多什么宝宝巴士01——100的
花生骚	[捂脸]就看文件名自动刮削
花生仁	得嘞
花生仁	不能看文件夹么
so898	想买tvs-675
花生仁	一点都不符合国情
so898	为啥qnap一直不降价呢
Maxxxxyu	极空间的刮削贼好用
蛋蛋	威联通还是算了
花生仁	https://zhuanlan.zhihu.com/p/359837643
so898	我的453bmini已经要不行了
L.G.Y	那个群友啊？
花生壹	no change
我小帅呢	有总结马
我小帅呢	有总结吗
道航	帅帅危
我小帅呢	懒得爬楼了
花生仁	没有
Maxxxxyu	没有
花生豆	等下吧吧
花生豆	这才4点半，群工作还没结束呢
花生豆	等下班吧
花生壹	起码要六点
陈浩强	[表情]
花生壹	四点多了
花生壹	喝下午茶去了
花生棒	吃饭就吃饭
花生豆	陈昱另说
laughing	四点多了
Maxxxxyu	[表情]
花生冰	最近水群不太认真
花生冰	要检讨一下
花生豆	666
花生壹	赫
花生仁	垃圾特斯拉 歌曲播放随机播放都弄不好
花生壹	得亏我卖了
Vict.胡	这涨幅真高。
花生仁	啥意思rmb涨价太夸张？
花生仁	你们啊要对国家有信心
Maxxxxyu	前段时间不是7.2了吗
Maxxxxyu	卖了就多赚
Vict.胡	我对国家的未来充满信心，对我自己的未来充满悲观
laughing	[表情]
阿利群	讲真，奥本海默文科生或者一般理科生，是不是都看不懂噶
阿利群	所以到底主要看什么内容？
laughing	建议是不看
Maxxxxyu	建议是不看
Felix	建议是不看
大板	建议是先请我去帮你看看
laughing	我准备找个早场去看
laughing	一大早能排除一些傻逼
laughing	8月底我应该回苏北了
花生壹	晒晒太阳
道航	真的有人这么跟自己女朋友说话吗
道航	6
laughing	真的有人这么跟自己女朋友说话吗
laughing	女朋友是什么
花生生	女朋友能多网口插入吗
ggbond	这是他老婆
花生刀	LR是什么
ggbond	奥本海默 看摄影配乐也不亏。还那么多明星
花生骚	lightroom？
Vict.胡	LR 是左查询
ggbond	RR呢
花生壹	LT呢
Vict.胡	二分法
花生壹	abxy呢
ggbond	劳斯莱斯
花生刀	老人
花生刀	利润
花生壹	RT呢
花生壹	这个我抢答了
Nietzsche	r头
花生刀	人体
花生壹	乳头
大板	[链接] 宁波银行员工大数据画像：数量超2.7万人，降薪后人均月薪3.35万
花生刀	肉体
蛋蛋	有没有什么原子弹的纪录片
laughing	花生猫呢
Delete.	波行感觉挺有钱的
花生仁	波行感觉挺有钱的
花生刀	宁波银行是商业银行里面的一朵奇葩
Felix	波行感觉挺有钱的
Delete.	base宁波的岗能开50k
Delete.	感觉在宁波的话应该能过得很舒服了
laughing	感觉在宁波的话应该能过得很舒服了
Vict.胡	[链接] 不太理解的喔
Felix	感觉在宁波的话应该能过得很舒服了
Delete.	？都是复读机？
阿利群	奥本海默日本上映不
阿利群	我可能问了一个蠢问题
Nietzsche	好像是不上的
花生壹	上吧
花生骚	好像已经上了
Maxxxxyu	目前不上
阿利群	这。。。。
Maxxxxyu	不过日本提前几十年就看了点映
阿利群	[表情]
Maxxxxyu	遥遥领先
阿利群	现场直播是吧
Nietzsche	遥遥领先
花生骚	遥遥领先
Felix	遥遥领先
阿利群	嘿，一个老大爷，激动的站起来指着屏幕：老子当年就在现场，屌不屌
花生壹	遥遥领先
Vict.胡	昭核男儿
laughing	嘿，一个老大爷，激动的站起来指着屏幕：老子当年就在现场，屌不屌
laughing	评论乐了
阿利群	抗美援朝路线嘛？
花生壹	活着回来的不多
花生壹	他爷爷活着回来了么
Maxxxxyu	？
阿利群	回看历史，总觉得抗美援朝能不输非常不可思议
Vict.胡	天时地利都有
Vict.胡	还有就是志愿军不怕牺牲
大板	抗美援朝里的兵王也层出不穷
Vict.胡	好处就是当年最强轻步兵，让苏联忌惮三分
Maxxxxyu	135万，牺牲11万，失踪被俘3万
Maxxxxyu	怎么可能回不了
Vict.胡	坏处就是等版本变了就患上火力不足了。
大板	对现在的年轻人来说，宣传一人一枪歼敌200多的张桃芳显然比邱少云更有吸引力
Vict.胡	其实就是时代变了
Vict.胡	你在玩人海战术已经毫无意义了
Nietzsche	所以以前的农民起义   现在也不可能了
laughing	对现在的年轻人来说，宣传一人一枪歼敌200多的张桃芳显然比邱少云更有吸引力
大板	所以现在如果还过分强调集体主义、牺牲精神，就会适得其反
Maxxxxyu	范弗里特弹药量
大板	就跟前阵子中建几局写的什么榜样一样
大板	牺牲小家的文章只会挨骂
花生骚	抗美援朝之后，下一次战争是不是美国打伊拉克？
花生骚	海湾战争
花生壹	不保真
Vict.胡	你是说美帝还是啥
Maxxxxyu	美帝战争没停过
大板	中印 中越 中苏都打过啊
花生骚	世界角度的话
花生骚	是哦 中越 中苏我都给忘了
Maxxxxyu	越战
大板	不过中苏那不算战争，也就是个珍宝岛战役
大板	规模小
Vict.胡	中苏只能说是顺带的
Vict.胡	中越之前确实20多年没打仗了
花生壹	世界范围内还有苏联解体前的一场战争
Maxxxxyu	美国仗可没少打
花生刀	朝鲜战争好像相关的影视作品很少
花生刀	几乎没有
L.G.Y	现在美国佬不敢狂了吧
花生刀	越南战争倒是一大堆
Vict.胡	不对吧。。。这两年很多吴京的呀
Maxxxxyu	这两年多了
花生刀	我说美国人拍的
Nietzsche	长津湖什么的
花生骚	美国当时靠自己科技屌 打的仗没怕过
Maxxxxyu	之前顾及中美关系没怎么拍
花生刀	中国片是有的
祝狗蛋	曹县战争就在华盛顿有个纪念碑
花生骚	读小学的时候我都好害怕美国佬打过来咋办
花生刀	好莱坞拍这个题材很少
Vict.胡	美帝也没啥动力自己揭短吧
祝狗蛋	比越战纪念碑冷清多了
Maxxxxyu	抗美援朝是美国现代第一场没有打赢的战争
Vict.胡	不像越战有政治正确的成分在里面
祝狗蛋	那第二场呢
Maxxxxyu	越战？
祝狗蛋	越战那叫输么
花生刀	越战也没打赢
Vict.胡	越战那个很难说赢了。。也很难说输了。。
花生刀	这种打不赢的
花生壹	[链接] 死缓！周江勇受贿案一审宣判
花生骚	我95的，印象中历史课本没有提到海湾战争、伊拉克战争
Maxxxxyu	也没赢啊
花生壹	确认了
花生刀	可以无休止耗下去
花生骚	你们历史课本有提吗
Maxxxxyu	朝鲜也可以说是没输，但也没赢
