user	send_text
我小帅呢	你是女的吗
花生猫	诶
花生猫	我是呀
花生猫	你要来操我吗
大板	说明滴滴的临时会议比较多，别去
花生猫	哥哥
花生汤	没诚意，让他们滚蛋
花生猫	[哇]
翁帅	[表情]
翁帅	[表情]
花生棒	[表情]
花生猫	不用截图
花生猫	谁想操我
花生猫	我天天说
新花生龙	[表情]
花生猫	板哥你能来操我吗
花生猫	小雏菊哦
大板	群友能不能赞助一个狼牙棒
新花生龙	这tm猫猫变态了属于是
大板	那你还搁这举手报名
帅啊	自用？
大板	？
花生猫	我草
花生猫	有个点没答上来
新花生龙	挽尊，应景，不然，你看，猫猫，连操，都，没，人，想，操。
大板	我好奇群助手统计这段对话的时候怎么定义
花生猫	ReentrantReadWriteLock
新花生龙	哈哈哈哈哈哈哈
花生猫	我没用过……
大板	[表情]
花生猫	要死了
花生猫	感觉要挂了
大板	没用过狼牙棒？
花生棒	找工作找魔怔了属于是
01101101	动画掉帧了 家人们
花生生	眨眼补帧
ggbond	你把这些消息清理一下吧
Nietzsche	全站仪是看反了吗
ggbond	这手真耐烫
01101101	手持两把琨斤拷
laughing	这手真耐烫
01101101	口中疾呼烫烫烫
01101101	不要
Vict.胡	央视总是会搞这些摆拍的问题
花生汤	烫烫烫，这是一片滚烫赤诚的爱国之心！
大板	少了一个截图
花生豆	不摆拍，怎么能看到妹子
大板	还有一张是说那个人手搓0.00068毫米精度
花生棒	我的中国芯？
花生汤	为了科研，自己那点皮肉之伤又怎么了？
大板	不是，纪录片，叫大国工匠吧好像
大板	编导文科生在那瞎几把摆拍
！	Wx 双开提示不允许新设备登录
花生豆	前司不但这种骗子都是请专业演员来拍，员工最多是背景
ggbond	羡慕居家办公
花生棒	羡慕龙哥
花生汤	龙哥是歪果仁啊
花生豆	前司这种片子都是请专业演员来拍，员工最多是背景
Roy。	这样工作，我咋找不到。
Vict.胡	卧槽？？？
Maxxxxyu	左边应该打开P站
花生豆	老早就通知了
Vict.胡	这可真的tmd牛皮啊
蛋蛋	龙哥是白种人啊
Vict.胡	为啥呀
花生豆	不知道，没细看
花生豆	最近应该是要实施了吧
新花生龙	你们这些b，我来找找真实工作的照片
Vict.胡	不看估值我咋知道这基金咋买。。。
Vict.胡	绝了
花生豆	收盘了看
花生豆	看不了实时
花生豆	看昨天的
Vict.胡	[Emm]好家伙
新花生龙	这个事情，真的，其心可诛啊
新花生龙	今天插件也挂了
Maxxxxyu	基金盘中有啥看的。。。
新花生龙	感受
Maxxxxyu	又不是实时交易
Nietzsche	收盘前后交易还是有差别的吧？
大板	没有最后半小时不好判断了
花生豆	是差一天吧
花生行	山寨的是吧
Nietzsche	对   收盘前是当天价格   收盘后是下一次的
花生骚	我还以为这么快就来第二部
花生棒	第二部 第三部应该比第一部更好看
花生棒	神仙斗法的
新花生龙	这么快？？
花生行	想看哪吒杨戬，有股超英味
ggbond	票房不好的话，后面就没钱了
花生棒	2，3都拍完了
新花生龙	昨晚看了，伯邑考大饼给我整恶心了
laughing	？
花生棒	原著里就是这个啊
花生豆	封神没看完就离场了
laughing	第一次知道伯邑考？
花生豆	看到遇见雷震子那
花生骚	tvb版本的是吞下去了，后面吐出来兔子
花生豆	台词、配音受不了
ggbond	雷震子瞬间长大
落花又生	封神感觉一点都没中国神话的味儿
花生骚	现场好像没和纣王开撕
花生棒	李雪健？
落花又生	又不像西方神话
ggbond	国际奇幻大片
ggbond	我觉得费翔普通话也挺难受
落花又生	中不中 西不西的
花生豆	不光李雪健
laughing	那是原声
帅啊	反正我买了点300etf，涨了赚点饭钱，亏了更开心了，别人比我亏的多
花生豆	费翔的普通话
新花生龙	对啊，第一次知道，之前就知道一些主线人物
花生豆	黄渤的台词
laughing	费翔美国人，要求别太高
落花又生	胸肌看看得了
花生行	胸肌看看得了
花生棒	黄渤出戏
新花生龙	+1 一股子 宙斯 宇宙的感觉我也不知道为啥哈哈
花生棒	找谁不好 非要找他
大板	之前有个人说，改编的难点还有一个，封神故事里各路人马主要还是比法宝，没有人物的成长历程，不适合电影
花生猫	奖励自己！
花生豆	画面还行，但是剧本台词啥的不太行
花生猫	有没有好兄弟分享一下的
Nietzsche	加油
花生汤	好好奖励一下
花生行	黄渤跟陈坤换一下
ggbond	人物成长中国人都知道差不多了
落花又生	申公豹变成碧游宫的人了
帅啊	好好奖励一下
落花又生	这个是真傻逼
花生豆	元始天尊那段跟看ppt一样
大板	@花生猫 
ggbond	元始天尊那段不如实拍
大板	封神的人物没啥成长啊，都是工具人
新花生龙	申公豹是夏雨我是没想到的
ggbond	没懂为啥要搞些3毛特效
大板	顶多有个哪吒算
花生豆	美工！转个90度
新花生龙	笑
laughing	[表情]
花生棒	那个哪吒演的挺好
花生行	元始天尊他们后面的圈圈⭕️太难崩了
花生骚	看预告这一版的妲己也不好看
laughing	下午我发过了
新花生龙	小的时候看哪吒，我对妲己观感还挺好的
花生生	价格？
落花又生	编剧真他妈该死啊
大板	封神本来故事就不大行，比西游记是差远了
ggbond	编剧真他妈该死啊
花生豆	封神的开头还行
落花又生	封神故事很简单 就一个框架
ember	剧本是真脑残
花生豆	后面就网文水平
落花又生	这他妈的编剧真的脑残
新花生龙	对纣王很忠心
花生豆	原著
大板	@花生猫 東雲うみ，名字，你懂的
花生行	杨戬救人那一幕太帅了，有一种看黑神话悟空大圣出来时候的感觉
大板	连网文都赶不上，哎
花生行	[表情]
新花生龙	所以，没有石矶娘娘么？
落花又生	那么大个闻仲呢 黄飞虎呢
ggbond	开头射箭那音效也很刺耳
大板	原著后面十绝阵啥的，一个接一个的扑街
落花又生	商朝大将那么多
落花又生	李靖就不说了 儿子都出来了
laughing	"「ggbond：开头射箭那音效也很刺耳」
- - - - - - - - - - - - - - -
音效有问题"
花生棒	后面呢
花生豆	后面全是一个套路
新花生龙	给我整耳聋了都。
花生猫	算了
花生猫	不撸了
花生豆	奖励结束了？
落花又生	BGM太吵了
ggbond	撸一半？
花生猫	带着串儿呢
花生汤	猫猫三分钟搞定
花生猫	等过了再说
ggbond	撸一半对身体不好
大板	甚至有点像死神活着圣斗士星矢[旺柴]来一个人装逼喊个大招，一回合倒下再换一个人
花生棒	撸一半对身体不好
大板	或者
laughing	闻仲睁眼你没看到啊
帅啊	撸一半对身体不好
ggbond	整点特摄都比这特效看着舒服
ggbond	石师一坨糊
花生行	演员选的还行，不说演的多好吧，比流量明星还是好的多
新花生龙	四舍五入敲木鱼呢
新花生龙	功德+1
大板	热烈要开始搞分了
新花生龙	你不释放一下功德？
Maxxxxyu	据说封神榜后面就两边轮流摇人
新花生龙	你佛祖大不敬啊
花生行	[表情]
大板	是的
Maxxxxyu	免费看？羡慕
花生猫	敬畏之心还是得要有度
花生猫	敬畏之心还是得要有的
花生豆	开心麻花是不是要凉了…
大板	主要封神原著的法宝名字倒是酷炫，就是不好表现
花生豆	口碑全败光了
01101101	你这个小胖手
ggbond	还是有人笑的
大板	看看后面是怎么编了，看看特效也行
Vict.胡	封神榜 我就记得小时候看的电视剧
花生棒	周哥少说180斤
花生猫	？？？吃你家大米了？
大板	什么五色神光，斩仙飞刀
大板	七宝妙树
花生猫	280
新花生龙	讲真，之前有一个榜单，国产我最喜欢的电影，我投给夏洛特烦恼的，现在开心麻花真的是。。。
ggbond	我也记得小时候电视剧，封神榜
Vict.胡	那个奇形怪状的雷震子
花生豆	加功德啊，一边摇一边功德+1
新花生龙	夏洛特烦恼我每次看都觉得很搞笑
Vict.胡	但是里面的妲己我挺喜欢的
花生棒	去看看茶啊二中吧
Vict.胡	很妖艳的那种感觉
大板	只有夏洛特和西红柿能看
大板	其他的都不行
花生棒	我心中仅次于夏洛特的喜剧电影
新花生龙	动漫有点无感
新花生龙	那我去试试
新花生龙	3h？
ggbond	夏洛特大家这么封神吗
周辉	扬名立万也还行
Maxxxxyu	不过东北地域特色比较明显
ggbond	我觉得疯狂的石头第一啊
花生棒	应该不到2小时
ggbond	也不是第一
新花生龙	疯狂的石头第二，泰囧第三
Maxxxxyu	茶啊就一个半小时
大板	我觉得这种小场景类型的影片对剧本要求更高，最后完成度挺不错的
！	我也带着
花生豆	驴得水
01101101	举起手来
新花生龙	后面一部比一部拉跨
花生行	[表情]
Maxxxxyu	扬名立万不管是悬疑还是搞笑都比满江红强
ember	三部一起拍完的，恐怕没戏了。就陈坤连嘴都不张，估计就出了照片，根本没参演。你还指望看诛仙阵吗
01101101	满江红什么垃圾
花生棒	140斤以下
花生行	80KG!
落花又生	[文件] 封神演义.pdf
ggbond	？ 果然是gay群
花生豆	突如其来的晒照
01101101	200跑不掉了
Nietzsche	纹身噶？
花生行	thinkpad赢了
ember	就我没表？
大板	表盘一样的，你俩在一起吧
花生棒	有ultra了不起啊
花生骚	就我不戴ultra是吧
花生汤	卧槽，奥创大佬
落花又生	你们怎么这么白
新花生龙	有ultra就是了不起
花生棒	都几把踢了
大板	都踢了几把
Maxxxxyu	有ultra就是了不起
落花又生	你们这些白胖子
新花生龙	都踢几把了
01101101	毛都没有
Nietzsche	@花生猫 纹的是啥
新花生龙	毛都没有 提了
01101101	怎么都没毛
01101101	你们这儿有毛吗
花生猫	美团凉了
新花生龙	有
花生汤	？
祝狗蛋	歪
祝狗蛋	hr回你了？
花生猫	回了
花生豆	撸一发，平静一下
花生猫	诶
花生汤	？
花生猫	好难啊
花生汤	不是聊挺好？
花生骚	周哥现在去申请入职骑手
祝狗蛋	也正常
花生骚	咱周哥另辟蹊径
花生豆	面试官比较nice
祝狗蛋	属于眼缘没对上
大板	下次去面试准备好润滑油吧，不行就当场潜规则
laughing	小熊猫之前是不是去相亲的
花生猫	好累啊兄弟们
花生汤	屁眼？
帅啊	猫猫拒了美团？
01101101	@花生猫 晚上陪你撸
花生汤	加油，还有其他的
01101101	光秃秃的
花生猫	撸毛线……明天还有面试
花生棒	哈你吗哈
01101101	怼人都不会
花生汤	她觉得自己很幽默
01101101	哈你妈的臭b
ember	有啊
01101101	[表情]
花生棒	以为自己很幽默
花生棒	卧槽
花生棒	em0这体毛比01还多
花生骚	6
花生棒	！
花生汤	。。。
大板	所以睡过的妹子肯定也比01多
ember	我莫得⌚️
ember	谁赞助一个
大板	返祖了
花生棒	比笑笑也多
新花生龙	2010年的时候雅虎top1？
Alain	你们咋那么多毛
花生棒	@花生信™ 有信欲吗
新花生龙	我怎么没印象
01101101	鸡腿？
大板	10年雅虎不是早就完犊子了吗
大板	后面应该只有日本常用吧
新花生龙	x video这么高的？我没想到
Maxxxxyu	xvideo？
阿利群	pronhub不服
新花生龙	国外牛皮癣
花生苗	pornhub已经不行了吧
花生行	不是反串我随你怎么说
花生行	这太离谱了
阿利群	这是在看个鸡毛？
大板	新闻学的力量
ember	我都没认出这是小麦
花生苗	小麦跟韭菜很像
花生行	看着像小葱
花生行	[表情]
ember	看半天烦死了，能不能伸个手，只想下载一个等宽nerd的更纱，安装哪个？
ember	font-sarasa-nerd-font-ttc 这货每次1个G我他妈
花生行	快撤回
花生行	[表情]
01101101	[表情]
01101101	提醒各位女孩子去野外或者上山做好防蚊驱虫
L.G.Y	你猴痘了
L.G.Y	01要好好保护自己啊
翁帅	01要好好保护自己啊
Maxxxxyu	01要好好保护自己啊
花生猫	我觉得可能又有个问题
花生猫	得考虑下文案……
花生猫	为啥我不骑驴找马
花生猫	[Emm]
周辉	快给她用无比滴@01101101
大板	快给她止痒@01101101
ember	大丈夫生于天地间 岂可郁郁久居人下
花生行	"在找工作时，选择辞掉当前工作再寻找新的工作机会，而不是同时做着一份工作再找新工作，是一个值得解释的决策。以下是一些合理的理由，你可以根据实际情况进行回答：

全身心投入：找工作是一个相当耗时和精力的过程。如果同时在一份工作中工作，可能会因为分心而影响工作绩效，也可能无法充分投入到找工作的准备和面试中。辞掉工作可以让我专注地寻找新的机会，确保能够以最佳状态迎接新的挑战。

灵活性：辞掉当前工作，可以使我有更大的灵活性来应对新的工作机会。可能会有一些很有吸引力的机会需要快速决策，而同时在工作中进行找工作，可能无法及时抓住这样的机会。

面试时间：有时候，好的工作机会可能需要多轮面试、跨越不同城市或国家，甚至可能需要进行技术测试或考核。如果还在当前工作中，时间和地点的限制可能会让我错过这些机会。

职业目标：辞职并专注于找工作，意味着我对自己的职业目标非常认真。这样做也表明了我对个人职业发展的决心，愿意在新的岗位上全力以赴。

面试准备：找工作需要准备简历、面试技巧、个人陈述等。辞掉当前工作，我可以更充分地投入到准备阶段，提高面试成功的概率。

个人成长：辞职并找工作是一种勇敢的决定，它鼓励我主动寻求更好的职业发展机会。在这个过程中，我也能够了解自己的职业价值，找到更适合我的岗位。

当然，在回答这个问题时，需要诚实而又有理有据地表达自己的决策原因。同时，也要注意不要批评当前的工作或雇主，强调自己的职业发展和追求更好机会的动力和承诺。"
Nietzsche	找个借口么   比如什么亲人身体不好辞职照顾了半个月
Roy。	发offer了？
L.G.Y	谁啊
Maxxxxyu	发offer了？
花生猫	牛逼
花生猫	休学已经用了这个借口……
翁帅	牛逼张口就来
阿利群	atv什么时候可以更新系统啊
大板	吹牛逼的呗，跟什么创业导师一路货色
大板	以前就有人扒出来一堆导师摆拍的背景沙发都一样的
ember	字节码农都够呛这个价
大板	区别就是换了个人，反正字幕随便加
Roy。	不夸大，怎么割韭菜。
花生骚	右下角水印名字
花生骚	好像是微博科技区都排斥的人
阿利群	"2000+矩阵账号机构创始人
中国数字直播产业发起
字节跳动特邀讲"
花生骚	原因我好像忘了
阿利群	能不能把学历贴出来
花生骚	还有那个鸿蒙钊哥（原名钊哥科普
Nietzsche	恰烂钱
花生行	不过短视频赚个9万我信
花生行	[Sob]
花生骚	笑死 微博还有一个tag 钊哥看了根本科普不了
花生骚	想起来了
Nietzsche	玛卡熊
阿利群	来新gay了？
Maxxxxyu	是Gay吗？
ggbond	不是踢了
阿利群	ggbond着急了
laughing	不是踢了
Maxxxxyu	不是踢了
！	美区礼品卡网站叫啥来着
花生苗	apple.com
花生刂巾	[表情]
！	m啥来着
Vict.胡	msn.com
花生棒	什么来头
花生刂巾	都是小号
花生行	在一起吧
Vict.胡	举报你的
道航	举报？
道航	内鬼？
花生骚	一个0，一个1
ember	这是哪位群友刚交的朋友
道航	[表情]
Vict.胡	帅帅快点踩缝纫机
Maxxxxyu	进来不说话？？
Maxxxxyu	踢了
花生骚	"Felix0

Felix1"
花生行	[表情]
Maxxxxyu	小号就出来认领一下
Felix	说啥
Vict.胡	喜欢那种姿势
花生刂巾	这饼干有点咸
Maxxxxyu	是0还是1
Felix	后入
花生棒	感叹号拉进来的
Felix	你们呢
花生棒	解释一下
Felix	[滑稽]
道航	[我不理解]
！	我的小号
花生刂巾	[表情]
！	[表情]
ember	感叹号肛交的朋友
！	mtc
！	想起来了
花生行	都有小号是吧
！	实不相瞒
！	我四个小号
Roy。	踢了吧。
！	@Roy。 @花生行 @ember @Felix 这四个都是我的小号
Roy。	那些一个月都不灌水的人留着干嘛
花生骚	那些一个月都不灌肠的人留着干嘛
大板	那些一个月都不灌肠的人留着干
翁帅	@花生棒 @我小帅呢 @帅啊  @张帅  这四个都是我的小号
Maxxxxyu	那些一个月都不灌水的人留着干嘛
翁帅	那些一个月都不灌肠的人留着干嘛
Felix	那些一个月都不灌肠的人留着干
花生棒	我那天踢了不说话的
花生豆	那些一个月都不灌水的人留着干嘛
花生棒	还加我让我拉回来
花生棒	然后还不说话
Vict.胡	这不铁内鬼
大板	随便进进出出，把张帅当什么人了？
路，还很远	这谁
花生豆	随便进进出出，把张帅当什么人了？
路，还很远	进来不说话
大板	刚刚加进来的不就是吗
花生棒	和刚进来的一个名字
Vict.胡	刚刚加进来的不就是吗
花生汤	公交车
花生豆	社工组出列
01101101	我已经两周没拉屎了 怎么办 我好慌
花生棒	铁内鬼吧
翁帅	随便进进出出张帅，这是什么人？
Vict.胡	肉便器
花生骚	是不是给群主视频灌肠才能进群？
大板	这还有重名？？
01101101	但是还是没有想拉屎的感觉
Felix	随便进进出出，把张帅当什么人了？
大板	让羌周捅捅
L.G.Y	随便进进出出，把张帅当什么人了？
花生行	自己小号备注都打上tag吧
翁帅	头像不一样
花生行	让羌周捅捅
小熊猫	下班了 周一过得好慢
Vict.胡	复议
花生行	[表情]
Vict.胡	通完了之后 让帅帅在清理下
花生刂巾	羡慕大佬
大板	@Felix 
花生棒	@！ 这人是谁
花生棒	说不清楚踢了
Felix	你那个我不认识啊
Felix	我拉的是我的小号
ggbond	除了技术组。其他的小号都踢了
花生骚	闲鱼这个cnc加工的数字生命卡 看着质感不错
花生棒	你还有小号？
路，还很远	老哥们 有做过企业微信开发的吗
Berry	等律师函吧
Felix	有的啊
路，还很远	这开发阶段就需要绑定吗
Felix	我是感叹号的小号
花生骚	等律师含吧
Vict.胡	你要开发啥
花生汤	哈哈哈哈哈哈
！	[表情]
花生棒	非技术组禁止拉小号
ember	内丹快炼成了
！	okok
！	我是技术组的
花生棒	给我微信余额改一下
路，还很远	不是我 是同事让我给他绑定个域名  他们要做企业微信开发  但是这项目刚开始弄  啥都没呢
！	改不了
大板	什么律师含
路，还很远	说要配置可信域名才能进行下一步
Vict.胡	这个不是加个白名单就行了么
路，还很远	ip白名单？
路，还很远	那需要被访问到吗
Vict.胡	如果是类似小程序的那种需要被访问
Vict.胡	而且还要在服务器上发指定文件
Vict.胡	还要支持 https
路，还很远	草了 这大傻逼微信
花生骚	如果你们打算做服务商，后面打算接很多企业进来的，那就得注册企微服务商用代开发形式接入企业了
路，还很远	公司有公网ip  但是这80 443端口是没开的 因为没做运营商备案
Vict.胡	不过这种只有正式才有必要
Vict.胡	测试好像不用
花生骚	自己家内部企业用的就正常开发呗
花生骚	那没啥
路，还很远	我记得测试开发是不需要这么麻烦的
laughing	问下老哥们，帮公司订羽毛球场地，怎么跟球馆的人说，不会像个嫩鸡
花生骚	现在企微很狗了，ip、域名都有限制 域名要同一个公司备案，同一个ip只给在一个企业使用
Berry	多少钱？ 100 一小时 
Berry	抢钱吧 五块你考虑下
路，还很远	纯开发  是给另外一个公司做的
路，还很远	现在我们自己用肯定是测试开发阶段
花生生	公司的钱  怕啥
花生生	还是我理解错了  你想收回扣？
花生生	建议不收钱  带公司领导去ktv  然后叫羽毛球老板安排  这样不怕查  自己又能爽一下
帅啊	你是嫩鸡？
花生行	说话叼一点
花生行	包场怎么算的？
无极的传说	我们这边好贵，正常定大概150公司定是300
帅啊	没看懂
花生苗	撞车上了吧
花生骚	有个视频
花生骚	不过我翻不出来了
花生苗	啥地方这么贵。。
Felix	不是我小号啊
Felix	[表情]
花生棒	本群有考核的 一个月不发言直接飞机
小熊猫	什么时候出的考核
小熊猫	我之前很少发言 为什么破例了
路，还很远	今天出的
大板	因为你是微软的
Nietzsche	因为你铁不是内鬼
大板	代表了中美友谊
花生行	因为你铁不是内鬼
Maxxxxyu	因为你铁不是内鬼
ggbond	代表了中美友谊
花生棒	好的 马上安排
花生酒	@小熊猫 爆照片的可以豁免[吃瓜]
GD	小熊猫优质用户 群VIP
小熊猫	[看书]
小熊猫	中美友谊长存
小熊猫	举杯
大板	坏了，看成罩杯了
大板	我罪过
花生刀	中共中央政治局：要活跃资本市场 提振投资者信心
大板	@花生刀 @L.G.Y 你俩心有灵犀，在一起吧
Maxxxxyu	@花生刀 @L.G.Y 你俩心有灵犀，在一起吧
L.G.Y	我是爱国的
L.G.Y	当然发好消息
L.G.Y	不像你们经常发负面
大板	你意思是群主不爱国？
Felix	你意思是群主不爱国？
翁帅	你意思是群主不爱国？
L.G.Y	[动画表情]
阿利群	你意思是群主不爱国？
阿利群	可是大A不爱国怎么办
无极的传说	宏昌郡，还是个气膜馆，热的要死
花生苗	我对象在回龙观这边一个球场办了卡，80一小时
花生苗	不办卡好像是100还是120
阿利群	说起中美友谊长存，上次基辛格防华，我是被吓到的，这老爹还活着。。。
嘿肉	老胡最近赚钱了吗
小熊猫	改logo了
花生行	x鸟
ggbond	国家体育馆160一小时
ggbond	周末
so898	推特以后向着xvideo发展了？
阿利群	马斯克是真任性
阿利群	买过来随便玩
阿利群	话说，马斯克买空推特的话，违法不
阿利群	先买一手空，再发几条危险言论，不就美滋滋
花生苗	算内幕交易吧
花生苗	他之前这么搞过特斯拉，被SEC调查了
花生行	狗狗币
花生行	囤一点再改个头像
花生苗	狗狗币没有监管，随便搞吧
阿利群	确实
阿利群	真的是想炒什么炒什么
ember	中秋国庆怎么计划啊各位大佬
翁帅	想出去骑行
翁帅	百里画廊
花生苗	秋天的百里画廊太美了
花生苗	去年去徒步过一次，念念不忘
翁帅	我是打算直接从家出发
翁帅	一路骑过去
翁帅	争取骑回来
翁帅	骑不回就货拉拉
花生苗	体力真好
翁帅	一圈也就三百多公里吧？
翁帅	一天100其实不算多
花生苗	前列腺还要吗
翁帅	没问题的
阿利群	慢慢骑，问题不大
大板	可以骑到延庆过个夜
阿利群	主要天气要给力
大板	第二天再回来呗
翁帅	直立行走动物没你想的那么脆弱
翁帅	穿骑行服
花生骚	6
翁帅	张帅咋啥事儿都干得出来呢，太不着调了
花生苗	单程123公里
翁帅	不是到了就完了
Maxxxxyu	好家伙
翁帅	还要来一圈
Maxxxxyu	真狠
翁帅	肯定得骑几天
翁帅	还没想好呢
大板	那第一天先到昌平吧
翁帅	初步有这个打算
翁帅	带媳妇孩子去
帅啊	骑到了蛋都磨掉了吧
Maxxxxyu	你媳妇骑你的折叠？
翁帅	考虑买两台新车
翁帅	或者借两台
翁帅	不骑公路
Maxxxxyu	rich
ggbond	孩子跟着骑麻
大板	老翁牛逼，说买车就买车
ggbond	吗
翁帅	借两台平把
ggbond	老翁牛逼，说买车就买车
翁帅	上货架
大板	看来家里至少3个号牌
花生猫	今天健康了[旺柴]
花生苗	这一趟是30公里
大板	吃饱了才有力气奖励自己
Roy。	都是亚硝酸盐，健康啥。
ggbond	看起来挺清淡
翁帅	30公里骑起来根本没感觉的
翁帅	就是要找好每天的住宿点
翁帅	准备好补给
Felix	怎么mtc每次购买都要验证啊
花生猫	钱包健康了
翁帅	我在海南带娃骑东线350公里
Felix	哥，吃点好的
Roy。	是不是发了offer ？问你也不回
花生苗	羡慕老翁，真是厉害
翁帅	350+，骑了5天
翁帅	第一天骑到天黑
ggbond	厉害，你娃也厉害
翁帅	8点才到酒店
翁帅	90km
大板	厉害，你娃也厉害
ggbond	我的平把公路借你
无极的传说	厉害，你娃也厉害
翁帅	不怕被我艹碎了么
花生猫	没有啊哥
ggbond	赔就行了
花生猫	二面没过
翁帅	[表情]
翁帅	到时候看
无极的传说	为什么不要公路为什么不要公路为什么不要公路
Roy。	没事，还有滴滴
翁帅	我有俩同事有平把公路
ggbond	太远了是不是骑山地舒服些
翁帅	我买个货架装上就行
01101101	给你看看我煮面吃泡面的
翁帅	不是山地骑什么山地
帅啊	还可以面饿了么
翁帅	公路没问题的
翁帅	山地就是对孩子友好点，平衡性比公路强一点
翁帅	不容易倒
花生汤	@新花生龙 
翁帅	尤其是遇到那种泥泞的土路，公路可能就废了
祝狗蛋	小龙大厦？
翁帅	我在海南遇到了一小段泥泞道路
翁帅	幸亏三台山地
无极的传说	懂了想买瓜车了是吧
blue	不错啊
花生猫	滴滴大概率也是挂
翁帅	瓜车有点贵
Maxxxxyu	大疆总部吧
阿利群	公路改瓜胎？
阿利群	四不像
祝狗蛋	还以为是腾讯的
！	还有新的吗
花生猫	剩下俩一面都不稳
花生猫	想死
！	别急
花生汤	别急，撸一发再说
翁帅	别急，撸一发再说
花生汤	冷静一下
Roy。	我感觉你没咋准备好。连锁相关的八股文你都没看完。
翁帅	射之前想象一下发offer了
laughing	？
Roy。	可以没用过，不能没了解过。[旺柴]
花生猫	那个东西没人用呀[苦涩]
花生汤	土包子进城，好震撼
花生猫	其实我差不多说上来了
花生猫	想在群里皮一下…
花生猫	诶
Roy。	那就是他们问题。
Roy。	没事，千里马常有，而伯乐不常有。
Roy。	会找到的。
花生猫	reentrantReadWriteLock八股文里都没有……
帅啊	说明面试官水平不够，猫猫拒了他算了
花生汤	没事，慢慢来@花生猫 
花生汤	别灰心
花生猫	我还是无意中看到这东西，然后去看了看源码
Roy。	没事，在面几回。问题不大。
Roy。	好歹也是浪渣实习的。
Roy。	好歹也是渣浪实习的。
花生猫	[表情]
01101101	找个前端？
Roy。	我朋友喊我去他们公司。
Roy。	但是这里太安逸了。不想走。
花生猫	我为什么没有这样的朋友[苦涩]
Roy。	都是小公司。
ggbond	八股文里有这个
ggbond	我前两天刚看了
ggbond	你看的哪个八股文
花生猫	问题是
花生猫	我答上来了……
花生猫	你看的哪个
花生猫	共享一下
ggbond	https://javaguide.cn/java/concurrent/java-concurrent-questions-02.html#reentrantreadwritelock
Roy。	现在不比以前了。
ggbond	都提了一下, 写的很浅
花生猫	[链接] 我给你发了 Ja....0.pdf, 快来看看
Vict.胡	Quantumult X 支持的协议这么少么。。。 gRPC 没一个支持的
Roy。	这种了解一下，大致说一下。不要说没用过，就完事了。
花生猫	我就说嘛……
花生猫	诶
蛋蛋	犄角旮旯的东西
赤赤	作者好久没更新了，我都怕他把这软件弃了
Vict.胡	这玩意我现在感觉真的不值这个钱。。。
Roy。	卧槽，又加班了4分钟。
Vict.胡	小火箭从 18 年更新到现在了
Vict.胡	Quantumult 就各种摆烂
Vict.胡	我也是服了
Maxxxxyu	小火箭功能不行啊
Maxxxxyu	协议够用就行
01101101	上surge
Vict.胡	我都买了两份 Quantumult 了。。最后发现这玩意 gRPC 现在还是不支持
Vict.胡	醉了
兴盛得	此话怎讲
一次	小火箭还是能打的
Vict.胡	分享下吧！
Vict.胡	我受不了qx了。。。
祝狗蛋	分享下吧！
Vict.胡	主要是小火箭坚持到现在都还在更新
兴盛得	qx限制分享，但是火箭就不限制
Vict.胡	qx 真的是。。。纯摆烂
laughing	限制什么？
兴盛得	好像是5台设备把
花生棒	grpc是啥
翁帅	小火箭足够了
Vict.胡	新的通信模式
兴盛得	我曾经一度想买个qx，但感觉好贵，现在loon好像风头正劲
一次	https://github.com/deezertidal/shadowrocket-rules
Vict.胡	速度会更快
Maxxxxyu	loon感觉过时了吧
兴盛得	过失，还涨价了来着
Maxxxxyu	感觉各种脚本还是quanx和surge最多
一次	stash为主小火箭备用
兴盛得	火箭基本就是活菩萨
Vict.胡	我小火箭 6 块钱买的
兴盛得	不涨价，还疯狂修bug加功能
赤赤	我还是觉得QX用着舒服，主要一直用大佬的懒人配置
Vict.胡	感觉这老哥真的太人才了
西西	https://v2ex.com/t/959158
西西	有人买过这个梨子吧
花生汤	明天带薪拉他半小时粑粑
阿利群	这是什么？
一次	stash的覆写，相当于脚本
花生豆	"7.24一个属于运维工程师的日子 
它代表着运维人7*24小时待命
电脑不离的保障业务7X24小时高效可用
来一起祝运维工程师们节日快乐吧！[送花花]"
花生叶	推特真改X了啊
我小帅呢	马老师说干就干
Nietzsche	favicon还没改阿
-	有钱就是任性
阿利群	@一次 嘿，那不分享下
Vict.胡	马大帅就是这么任性
Vict.胡	毕竟私人公司
Vict.胡	还没股东给他添堵
一次	https://yfamily.vercel.app/stash.html
01101101	我也信马
01101101	怎么没没和 马云 马化腾 马斯克一样
祝狗蛋	那秃头咪蒙也姓马
祝狗蛋	你随他
GD	湊湊的桂花冻还是好吃的[吃瓜]
祝狗蛋	羡慕凑凑
GD	光大还有湊湊券 还可以留一留
祝狗蛋	我都当没开过光大这张卡了
peak	最后一道大题不会
Nietzsche	+1  其他都会
周辉	吃了，早就已经
大板	吃饭的慎点这个视频
周辉	山东人喜欢倒装
ggbond	准备点外卖的可以点开吗
大板	你可以挑战一下
Nietzsche	点开可以省顿饭
大板	点开可以省顿饭
GD	建议小便把工资降到0 主打奉献精神
ggbond	不挑战了
Maxxxxyu	为啥喷射了
大板	想去乳山躺平了[破涕为笑]
Roy。	对面这个腿
帅啊	@大板 转需
GD	对于有攀比需求的群友不适用
